customer_id,date,amount
CUST-0234,2024-12-07,17.6
CUST-0094,2024-12-07,17.37
CUST-0488,2024-12-07,10.23
CUST-0488,2024-12-07,14.93
CUST-0122,2024-12-07,12.81
CUST-0004,2024-12-07,12.37
CUST-0308,2024-12-08,10.63
CUST-0340,2024-12-08,12.84
CUST-0125,2024-12-08,18.66
CUST-0195,2024-12-08,11.93
CUST-0431,2024-12-09,25.88
CUST-0051,2024-12-09,13.2
CUST-0099,2024-12-09,12.59
CUST-0419,2024-12-09,11.88
CUST-0015,2024-12-09,10.91
CUST-0334,2024-12-10,12.77
CUST-0263,2024-12-10,13.48
CUST-0455,2024-12-10,10.29
CUST-0448,2024-12-10,12.02
CUST-0152,2024-12-10,10.07
CUST-0224,2024-12-10,11.17
CUST-0044,2024-12-10,12.13
CUST-0005,2024-12-10,15.24
CUST-0228,2024-12-11,10.9
CUST-0240,2024-12-11,11.93
CUST-0282,2024-12-11,13.52
CUST-0151,2024-12-11,10.65
CUST-0129,2024-12-11,11.47
CUST-0102,2024-12-11,12.31
CUST-0230,2024-12-11,16.45
CUST-0339,2024-12-11,34.14
CUST-0312,2024-12-11,16.54
CUST-0442,2024-12-11,10.6
CUST-0161,2024-12-11,11.77
CUST-0488,2024-12-12,17.56
CUST-0265,2024-12-12,12.0
CUST-0015,2024-12-12,11.53
CUST-0201,2024-12-12,16.75
CUST-0079,2024-12-12,22.22
CUST-0451,2024-12-13,12.4
CUST-0304,2024-12-13,11.62
CUST-0415,2024-12-13,16.84
CUST-0363,2024-12-13,11.71
CUST-0217,2024-12-13,13.98
CUST-0312,2024-12-13,13.21
CUST-0283,2024-12-13,12.53
CUST-0030,2024-12-13,10.31
CUST-0133,2024-12-14,10.88
CUST-0056,2024-12-14,11.11
CUST-0430,2024-12-14,18.04
CUST-0181,2024-12-14,12.73
CUST-0138,2024-12-14,12.47
CUST-0341,2024-12-14,19.59
CUST-0303,2024-12-14,12.93
CUST-0446,2024-12-15,14.02
CUST-0039,2024-12-15,10.48
CUST-0481,2024-12-15,10.54
CUST-0274,2024-12-15,11.19
CUST-0403,2024-12-15,15.18
CUST-0274,2024-12-15,10.48
CUST-0216,2024-12-15,28.02
CUST-0303,2024-12-16,18.51
CUST-0452,2024-12-16,10.13
CUST-0377,2024-12-16,15.33
CUST-0404,2024-12-16,11.84
CUST-0086,2024-12-16,18.98
CUST-0359,2024-12-16,11.31
CUST-0443,2024-12-16,16.78
CUST-0150,2024-12-17,15.4
CUST-0303,2024-12-17,13.93
CUST-0297,2024-12-18,10.75
CUST-0303,2024-12-18,39.7
CUST-0411,2024-12-18,11.24
CUST-0390,2024-12-18,20.54
CUST-0350,2024-12-19,16.38
CUST-0303,2024-12-19,10.07
CUST-0213,2024-12-19,11.14
CUST-0025,2024-12-19,11.22
CUST-0383,2024-12-20,11.17
CUST-0170,2024-12-20,10.71
CUST-0068,2024-12-20,11.22
CUST-0180,2024-12-20,20.21
CUST-0498,2024-12-20,12.25
CUST-0124,2024-12-20,12.28
CUST-0089,2024-12-20,19.9
CUST-0001,2024-12-21,11.74
CUST-0171,2024-12-21,12.89
CUST-0230,2024-12-21,15.45
CUST-0325,2024-12-21,11.35
CUST-0276,2024-12-21,12.85
CUST-0319,2024-12-21,12.96
CUST-0303,2024-12-21,11.81
CUST-0234,2024-12-21,10.65
CUST-0482,2024-12-22,12.66
CUST-0398,2024-12-22,13.46
CUST-0240,2024-12-22,11.02
CUST-0015,2024-12-22,10.23
CUST-0369,2024-12-22,10.9
CUST-0303,2024-12-22,11.23
CUST-0293,2024-12-22,10.1
CUST-0258,2024-12-23,10.37
CUST-0117,2024-12-23,12.89
CUST-0217,2024-12-23,12.47
CUST-0009,2024-12-23,12.87
CUST-0259,2024-12-23,25.19
CUST-0053,2024-12-24,10.42
CUST-0113,2024-12-24,13.42
CUST-0099,2024-12-24,25.3
CUST-0393,2024-12-24,12.93
CUST-0496,2024-12-24,11.21
CUST-0046,2024-12-24,10.1
CUST-0094,2024-12-24,21.64
CUST-0178,2024-12-25,11.26
CUST-0353,2024-12-25,14.63
CUST-0102,2024-12-25,10.05
CUST-0111,2024-12-25,11.06
CUST-0255,2024-12-25,33.72
CUST-0305,2024-12-25,10.18
CUST-0037,2024-12-25,10.21
CUST-0377,2024-12-25,21.52
CUST-0455,2024-12-26,11.91
CUST-0323,2024-12-26,11.59
CUST-0240,2024-12-26,14.35
CUST-0339,2024-12-26,10.09
CUST-0303,2024-12-26,22.11
CUST-0186,2024-12-27,11.59
CUST-0420,2024-12-27,12.4
CUST-0330,2024-12-27,10.14
CUST-0077,2024-12-27,15.02
CUST-0077,2024-12-27,12.06
CUST-0200,2024-12-27,14.99
CUST-0288,2024-12-27,10.84
CUST-0148,2024-12-28,10.68
CUST-0102,2024-12-28,12.53
CUST-0464,2024-12-28,10.63
CUST-0195,2024-12-28,11.66
CUST-0094,2024-12-28,13.72
CUST-0303,2024-12-28,12.14
CUST-0053,2024-12-29,10.07
CUST-0096,2024-12-29,52.28
CUST-0047,2024-12-29,12.11
CUST-0274,2024-12-29,13.26
CUST-0315,2024-12-30,28.8
CUST-0391,2024-12-30,10.86
CUST-0440,2024-12-30,12.56
CUST-0073,2024-12-30,12.1
CUST-0367,2024-12-30,21.89
CUST-0362,2024-12-30,13.22
CUST-0214,2024-12-31,13.64
CUST-0482,2024-12-31,24.61
CUST-0093,2024-12-31,13.58
CUST-0303,2024-12-31,11.15
CUST-0046,2024-12-31,17.47
CUST-0428,2024-12-31,13.01
CUST-0347,2024-12-31,11.04
CUST-0221,2024-12-31,10.28
CUST-0451,2024-12-31,10.49
CUST-0317,2024-12-31,10.95
CUST-0320,2025-01-01,15.05
CUST-0313,2025-01-01,18.0
CUST-0369,2025-01-01,11.06
CUST-0303,2025-01-01,13.29
CUST-0103,2025-01-01,13.94
CUST-0303,2025-01-02,11.53
CUST-0238,2025-01-02,12.93
CUST-0053,2025-01-02,10.5
CUST-0211,2025-01-02,12.33
CUST-0455,2025-01-03,29.86
CUST-0169,2025-01-03,11.8
CUST-0488,2025-01-03,17.37
CUST-0159,2025-01-03,14.66
CUST-0117,2025-01-03,10.1
CUST-0141,2025-01-03,13.35
CUST-0488,2025-01-03,12.12
CUST-0410,2025-01-04,13.18
CUST-0165,2025-01-04,10.28
CUST-0004,2025-01-04,20.44
CUST-0039,2025-01-04,17.67
CUST-0037,2025-01-05,12.09
CUST-0104,2025-01-05,19.12
CUST-0458,2025-01-05,11.75
CUST-0369,2025-01-05,11.1
CUST-0036,2025-01-05,10.86
CUST-0253,2025-01-05,10.32
CUST-0303,2025-01-05,15.84
CUST-0220,2025-01-05,11.03
CUST-0383,2025-01-05,11.34
CUST-0253,2025-01-06,31.77
CUST-0494,2025-01-06,50.31
CUST-0422,2025-01-06,12.26
CUST-0053,2025-01-06,11.94
CUST-0423,2025-01-06,21.42
CUST-0156,2025-01-06,12.23
CUST-0082,2025-01-06,10.74
CUST-0315,2025-01-06,15.09
CUST-0303,2025-01-07,10.11
CUST-0481,2025-01-07,14.67
CUST-0250,2025-01-07,10.55
CUST-0181,2025-01-07,42.34
CUST-0111,2025-01-07,13.96
CUST-0370,2025-01-07,11.54
CUST-0352,2025-01-07,10.8
CUST-0177,2025-01-07,10.14
CUST-0181,2025-01-08,13.45
CUST-0249,2025-01-08,13.14
CUST-0276,2025-01-08,21.54
CUST-0488,2025-01-08,28.95
CUST-0051,2025-01-08,13.82
CUST-0330,2025-01-08,12.47
CUST-0015,2025-01-09,19.84
CUST-0093,2025-01-09,10.56
CUST-0324,2025-01-09,10.16
CUST-0364,2025-01-09,11.83
CUST-0091,2025-01-10,10.63
CUST-0065,2025-01-10,12.64
CUST-0146,2025-01-10,10.91
CUST-0492,2025-01-10,12.6
CUST-0220,2025-01-10,10.84
CUST-0003,2025-01-10,10.6
CUST-0398,2025-01-10,10.19
CUST-0442,2025-01-11,11.11
CUST-0046,2025-01-11,13.16
CUST-0037,2025-01-11,14.81
CUST-0210,2025-01-12,11.86
CUST-0255,2025-01-12,10.25
CUST-0046,2025-01-12,10.74
CUST-0235,2025-01-12,11.2
CUST-0397,2025-01-12,28.17
CUST-0454,2025-01-13,12.08
CUST-0492,2025-01-13,15.17
CUST-0141,2025-01-13,13.35
CUST-0495,2025-01-13,11.56
CUST-0356,2025-01-13,14.22
CUST-0123,2025-01-13,16.07
CUST-0171,2025-01-13,37.96
CUST-0194,2025-01-14,20.3
CUST-0317,2025-01-14,11.29
CUST-0111,2025-01-14,12.22
CUST-0138,2025-01-14,14.24
CUST-0192,2025-01-14,15.26
CUST-0311,2025-01-14,10.69
CUST-0232,2025-01-14,13.35
CUST-0290,2025-01-14,10.7
CUST-0298,2025-01-14,14.97
CUST-0324,2025-01-15,19.66
CUST-0157,2025-01-15,12.22
CUST-0280,2025-01-15,27.21
CUST-0499,2025-01-15,15.52
CUST-0106,2025-01-15,14.7
CUST-0157,2025-01-15,12.13
CUST-0167,2025-01-15,11.59
CUST-0121,2025-01-16,11.56
CUST-0106,2025-01-16,11.19
CUST-0363,2025-01-16,10.99
CUST-0301,2025-01-16,12.22
CUST-0370,2025-01-16,24.63
CUST-0493,2025-01-16,11.64
CUST-0402,2025-01-16,11.7
CUST-0352,2025-01-16,11.52
CUST-0135,2025-01-16,11.96
CUST-0051,2025-01-16,10.33
CUST-0052,2025-01-16,11.23
CUST-0056,2025-01-16,12.42
CUST-0157,2025-01-17,12.53
CUST-0183,2025-01-17,10.11
CUST-0233,2025-01-17,18.34
CUST-0062,2025-01-17,10.23
CUST-0298,2025-01-17,20.58
CUST-0085,2025-01-17,14.72
CUST-0124,2025-01-17,11.95
CUST-0141,2025-01-17,37.07
CUST-0159,2025-01-17,12.34
CUST-0331,2025-01-17,13.89
CUST-0479,2025-01-17,11.02
CUST-0398,2025-01-17,59.09
CUST-0199,2025-01-17,10.07
CUST-0139,2025-01-17,10.13
CUST-0181,2025-01-18,15.18
CUST-0035,2025-01-18,12.76
CUST-0256,2025-01-18,12.82
CUST-0089,2025-01-18,18.0
CUST-0194,2025-01-18,10.9
CUST-0012,2025-01-18,10.63
CUST-0041,2025-01-18,11.91
CUST-0153,2025-01-18,14.06
CUST-0294,2025-01-18,10.54
CUST-0374,2025-01-18,15.85
CUST-0349,2025-01-18,10.53
CUST-0466,2025-01-18,18.79
CUST-0484,2025-01-19,23.37
CUST-0103,2025-01-19,17.43
CUST-0090,2025-01-19,10.93
CUST-0073,2025-01-19,12.33
CUST-0205,2025-01-19,15.25
CUST-0457,2025-01-19,11.43
CUST-0186,2025-01-19,16.49
CUST-0064,2025-01-20,10.69
CUST-0352,2025-01-20,26.96
CUST-0129,2025-01-20,10.75
CUST-0193,2025-01-20,10.19
CUST-0298,2025-01-20,11.76
CUST-0253,2025-01-21,11.84
CUST-0193,2025-01-21,10.2
CUST-0046,2025-01-21,11.7
CUST-0349,2025-01-21,20.25
CUST-0405,2025-01-21,11.59
CUST-0411,2025-01-21,15.65
CUST-0349,2025-01-21,18.66
CUST-0023,2025-01-21,20.11
CUST-0112,2025-01-21,14.38
CUST-0285,2025-01-21,12.45
CUST-0474,2025-01-21,19.81
CUST-0099,2025-01-22,11.36
CUST-0329,2025-01-22,11.88
CUST-0403,2025-01-22,10.96
CUST-0243,2025-01-22,10.24
CUST-0396,2025-01-23,15.82
CUST-0113,2025-01-23,18.07
CUST-0318,2025-01-23,14.89
CUST-0184,2025-01-23,12.96
CUST-0449,2025-01-23,11.95
CUST-0138,2025-01-24,11.75
CUST-0007,2025-01-24,10.8
CUST-0452,2025-01-24,13.92
CUST-0178,2025-01-24,13.01
CUST-0258,2025-01-25,15.2
CUST-0191,2025-01-25,17.44
CUST-0377,2025-01-25,14.53
CUST-0303,2025-01-25,12.56
CUST-0455,2025-01-25,11.6
CUST-0135,2025-01-25,13.05
CUST-0007,2025-01-25,17.38
CUST-0146,2025-01-25,11.17
CUST-0173,2025-01-25,38.99
CUST-0124,2025-01-25,10.42
CUST-0198,2025-01-25,10.89
CUST-0051,2025-01-25,17.12
CUST-0373,2025-01-26,10.2
CUST-0029,2025-01-26,11.15
CUST-0214,2025-01-26,14.81
CUST-0051,2025-01-26,10.16
CUST-0099,2025-01-26,12.52
CUST-0465,2025-01-27,10.98
CUST-0350,2025-01-27,11.04
CUST-0092,2025-01-27,11.85
CUST-0377,2025-01-28,12.23
CUST-0441,2025-01-28,11.03
CUST-0425,2025-01-28,12.79
CUST-0430,2025-01-28,13.29
CUST-0303,2025-01-28,16.08
CUST-0083,2025-01-28,10.23
CUST-0441,2025-01-28,11.06
CUST-0077,2025-01-28,10.58
CUST-0179,2025-01-28,11.71
CUST-0411,2025-01-28,10.28
CUST-0276,2025-01-28,12.39
CUST-0195,2025-01-28,10.99
CUST-0421,2025-01-28,12.19
CUST-0034,2025-01-29,10.27
CUST-0065,2025-01-29,14.4
CUST-0291,2025-01-29,15.54
CUST-0496,2025-01-29,25.32
CUST-0195,2025-01-29,22.11
CUST-0367,2025-01-29,13.55
CUST-0420,2025-01-29,20.17
CUST-0139,2025-01-29,20.85
CUST-0257,2025-01-29,11.49
CUST-0344,2025-01-30,13.11
CUST-0383,2025-01-31,16.5
CUST-0309,2025-01-31,11.08
CUST-0481,2025-01-31,10.79
CUST-0358,2025-01-31,14.89
CUST-0058,2025-01-31,12.71
CUST-0280,2025-01-31,15.12
CUST-0222,2025-02-01,12.96
CUST-0312,2025-02-01,11.46
CUST-0274,2025-02-01,10.36
CUST-0114,2025-02-01,18.07
CUST-0091,2025-02-01,10.0
CUST-0228,2025-02-01,13.09
CUST-0181,2025-02-01,19.0
CUST-0479,2025-02-01,11.22
CUST-0177,2025-02-01,10.78
CUST-0267,2025-02-01,10.02
CUST-0269,2025-02-01,11.7
CUST-0500,2025-02-01,16.36
CUST-0479,2025-02-02,18.2
CUST-0460,2025-02-02,20.35
CUST-0061,2025-02-02,48.44
CUST-0402,2025-02-02,18.0
CUST-0462,2025-02-02,12.24
CUST-0169,2025-02-02,10.85
CUST-0076,2025-02-02,14.39
CUST-0478,2025-02-02,18.68
CUST-0222,2025-02-02,27.78
CUST-0148,2025-02-02,15.18
CUST-0182,2025-02-03,14.86
CUST-0278,2025-02-03,11.19
CUST-0436,2025-02-03,15.39
CUST-0490,2025-02-03,19.13
CUST-0103,2025-02-03,13.81
CUST-0431,2025-02-03,14.02
CUST-0303,2025-02-03,35.06
CUST-0447,2025-02-03,13.52
CUST-0397,2025-02-04,11.87
CUST-0123,2025-02-04,17.8
CUST-0331,2025-02-04,13.96
CUST-0232,2025-02-04,11.95
CUST-0178,2025-02-04,17.83
CUST-0303,2025-02-04,18.9
CUST-0141,2025-02-04,14.61
CUST-0084,2025-02-04,10.06
CUST-0141,2025-02-05,28.35
CUST-0312,2025-02-05,10.62
CUST-0276,2025-02-05,16.85
CUST-0181,2025-02-05,12.89
CUST-0465,2025-02-05,16.18
CUST-0455,2025-02-06,10.27
CUST-0094,2025-02-06,29.55
CUST-0294,2025-02-06,11.34
CUST-0034,2025-02-06,20.65
CUST-0122,2025-02-06,14.07
CUST-0148,2025-02-06,19.83
CUST-0008,2025-02-06,12.83
CUST-0234,2025-02-06,10.52
CUST-0474,2025-02-06,12.89
CUST-0141,2025-02-06,10.16
CUST-0324,2025-02-07,25.59
CUST-0446,2025-02-07,20.16
CUST-0185,2025-02-07,16.98
CUST-0178,2025-02-07,15.11
CUST-0417,2025-02-07,13.36
CUST-0263,2025-02-07,14.27
CUST-0369,2025-02-07,20.55
CUST-0288,2025-02-08,10.49
CUST-0462,2025-02-08,10.11
CUST-0428,2025-02-08,19.18
CUST-0378,2025-02-08,10.71
CUST-0155,2025-02-08,35.1
CUST-0336,2025-02-08,12.32
CUST-0409,2025-02-08,10.89
CUST-0383,2025-02-08,17.35
CUST-0151,2025-02-08,29.28
CUST-0065,2025-02-08,39.34
CUST-0275,2025-02-09,16.28
CUST-0068,2025-02-09,17.12
CUST-0498,2025-02-09,12.04
CUST-0072,2025-02-09,15.35
CUST-0365,2025-02-10,10.97
CUST-0488,2025-02-10,10.95
CUST-0224,2025-02-10,84.47
CUST-0114,2025-02-10,12.49
CUST-0034,2025-02-10,11.42
CUST-0346,2025-02-10,13.93
CUST-0488,2025-02-11,14.06
CUST-0456,2025-02-11,11.3
CUST-0275,2025-02-11,34.14
CUST-0317,2025-02-11,29.86
CUST-0057,2025-02-11,28.86
CUST-0452,2025-02-11,10.99
CUST-0111,2025-02-11,12.5
CUST-0303,2025-02-11,12.04
CUST-0093,2025-02-12,23.3
CUST-0217,2025-02-12,12.99
CUST-0025,2025-02-12,10.34
CUST-0223,2025-02-12,17.61
CUST-0270,2025-02-12,10.75
CUST-0384,2025-02-12,12.4
CUST-0051,2025-02-12,15.69
CUST-0095,2025-02-12,11.99
CUST-0044,2025-02-12,14.45
CUST-0141,2025-02-12,11.06
CUST-0171,2025-02-12,11.15
CUST-0181,2025-02-13,18.08
CUST-0303,2025-02-13,11.12
CUST-0452,2025-02-13,13.16
CUST-0386,2025-02-13,12.73
CUST-0377,2025-02-13,24.23
CUST-0074,2025-02-14,11.36
CUST-0061,2025-02-14,31.31
CUST-0245,2025-02-14,15.24
CUST-0492,2025-02-14,12.33
CUST-0141,2025-02-14,15.3
CUST-0038,2025-02-14,12.37
CUST-0102,2025-02-14,18.41
CUST-0186,2025-02-14,11.56
CUST-0421,2025-02-15,22.72
CUST-0178,2025-02-15,11.35
CUST-0423,2025-02-15,20.7
CUST-0082,2025-02-15,12.14
CUST-0091,2025-02-15,14.13
CUST-0381,2025-02-15,18.88
CUST-0255,2025-02-15,15.28
CUST-0208,2025-02-15,16.02
CUST-0046,2025-02-16,11.84
CUST-0474,2025-02-16,13.59
CUST-0400,2025-02-16,13.09
CUST-0178,2025-02-16,49.16
CUST-0056,2025-02-16,22.04
CUST-0455,2025-02-16,18.33
CUST-0377,2025-02-16,22.25
CUST-0420,2025-02-17,20.84
CUST-0173,2025-02-17,10.2
CUST-0213,2025-02-17,10.99
CUST-0303,2025-02-17,25.68
CUST-0048,2025-02-17,15.57
CUST-0048,2025-02-17,12.14
CUST-0251,2025-02-17,30.43
CUST-0308,2025-02-17,13.38
CUST-0010,2025-02-17,14.68
CUST-0051,2025-02-17,11.05
CUST-0150,2025-02-17,39.12
CUST-0298,2025-02-17,10.2
CUST-0038,2025-02-18,24.03
CUST-0349,2025-02-18,13.88
CUST-0303,2025-02-18,11.05
CUST-0488,2025-02-18,28.28
CUST-0110,2025-02-18,11.66
CUST-0116,2025-02-18,15.54
CUST-0280,2025-02-18,10.02
CUST-0348,2025-02-19,44.66
CUST-0148,2025-02-19,15.19
CUST-0488,2025-02-19,12.02
CUST-0454,2025-02-19,10.16
CUST-0317,2025-02-19,31.91
CUST-0431,2025-02-20,10.39
CUST-0157,2025-02-20,15.73
CUST-0339,2025-02-20,10.51
CUST-0438,2025-02-20,19.69
CUST-0390,2025-02-20,11.29
CUST-0261,2025-02-20,11.65
CUST-0050,2025-02-21,10.39
CUST-0178,2025-02-21,12.19
CUST-0124,2025-02-21,11.48
CUST-0074,2025-02-21,29.27
CUST-0270,2025-02-21,18.71
CUST-0163,2025-02-21,12.03
CUST-0377,2025-02-21,17.73
CUST-0239,2025-02-22,14.2
CUST-0452,2025-02-22,13.32
CUST-0109,2025-02-22,26.65
CUST-0303,2025-02-22,10.2
CUST-0381,2025-02-22,14.1
CUST-0215,2025-02-23,10.38
CUST-0329,2025-02-23,13.94
CUST-0386,2025-02-23,13.21
CUST-0129,2025-02-23,15.36
CUST-0222,2025-02-23,14.27
CUST-0455,2025-02-23,19.06
CUST-0484,2025-02-23,13.06
CUST-0141,2025-02-23,15.94
CUST-0319,2025-02-23,65.35
CUST-0428,2025-02-24,13.89
CUST-0231,2025-02-24,14.42
CUST-0008,2025-02-24,10.56
CUST-0035,2025-02-24,19.89
CUST-0110,2025-02-24,22.8
CUST-0106,2025-02-24,11.94
CUST-0053,2025-02-24,27.61
CUST-0153,2025-02-24,10.09
CUST-0216,2025-02-24,28.53
CUST-0039,2025-02-24,17.03
CUST-0301,2025-02-25,11.05
CUST-0007,2025-02-25,22.11
CUST-0110,2025-02-25,10.43
CUST-0362,2025-02-25,11.5
CUST-0108,2025-02-25,10.45
CUST-0155,2025-02-26,10.4
CUST-0168,2025-02-26,14.53
CUST-0258,2025-02-26,11.1
CUST-0106,2025-02-26,12.3
CUST-0377,2025-02-27,11.71
CUST-0292,2025-02-27,16.83
CUST-0308,2025-02-27,10.63
CUST-0141,2025-02-27,19.44
CUST-0035,2025-02-27,10.31
CUST-0102,2025-02-28,14.19
CUST-0357,2025-02-28,14.29
CUST-0139,2025-02-28,11.48
CUST-0003,2025-02-28,33.12
CUST-0106,2025-02-28,11.58
CUST-0165,2025-02-28,21.52
CUST-0139,2025-02-28,13.49
CUST-0118,2025-02-28,11.21
CUST-0216,2025-03-01,10.59
CUST-0252,2025-03-01,10.21
CUST-0103,2025-03-01,10.96
CUST-0052,2025-03-01,19.81
CUST-0379,2025-03-01,39.22
CUST-0078,2025-03-01,21.1
CUST-0362,2025-03-01,10.31
CUST-0303,2025-03-01,11.43
CUST-0295,2025-03-02,10.29
CUST-0039,2025-03-02,11.97
CUST-0475,2025-03-03,17.28
CUST-0193,2025-03-03,61.12
CUST-0210,2025-03-03,13.12
CUST-0446,2025-03-03,10.03
CUST-0487,2025-03-03,10.62
CUST-0224,2025-03-04,16.73
CUST-0321,2025-03-04,13.66
CUST-0406,2025-03-04,10.78
CUST-0303,2025-03-05,10.71
CUST-0084,2025-03-05,13.89
CUST-0195,2025-03-05,10.45
CUST-0382,2025-03-05,12.19
CUST-0109,2025-03-05,12.97
CUST-0069,2025-03-05,25.06
CUST-0108,2025-03-05,22.41
CUST-0022,2025-03-06,22.97
CUST-0340,2025-03-06,21.76
CUST-0456,2025-03-06,12.49
CUST-0446,2025-03-07,11.43
CUST-0495,2025-03-07,21.05
CUST-0012,2025-03-07,23.37
CUST-0016,2025-03-07,16.0
CUST-0004,2025-03-07,12.97
CUST-0482,2025-03-07,18.24
CUST-0452,2025-03-07,10.4
CUST-0320,2025-03-07,24.34
CUST-0444,2025-03-07,11.32
CUST-0317,2025-03-07,10.63
CUST-0282,2025-03-07,10.01
CUST-0234,2025-03-08,12.19
CUST-0240,2025-03-08,12.7
CUST-0315,2025-03-08,13.79
CUST-0331,2025-03-08,10.95
CUST-0442,2025-03-08,11.44
CUST-0382,2025-03-08,11.39
CUST-0288,2025-03-08,25.76
CUST-0056,2025-03-08,16.53
CUST-0330,2025-03-08,12.26
CUST-0292,2025-03-09,23.21
CUST-0097,2025-03-09,18.76
CUST-0282,2025-03-09,10.08
CUST-0195,2025-03-09,11.45
CUST-0355,2025-03-09,10.25
CUST-0240,2025-03-09,10.4
CUST-0403,2025-03-10,11.17
CUST-0005,2025-03-10,11.46
CUST-0012,2025-03-10,14.14
CUST-0365,2025-03-10,11.98
CUST-0093,2025-03-10,12.47
CUST-0146,2025-03-10,10.03
CUST-0482,2025-03-10,10.55
CUST-0076,2025-03-11,10.68
CUST-0094,2025-03-11,19.42
CUST-0390,2025-03-11,12.64
CUST-0403,2025-03-11,11.54
CUST-0151,2025-03-11,15.36
CUST-0365,2025-03-11,16.22
CUST-0298,2025-03-11,38.0
CUST-0468,2025-03-11,18.98
CUST-0317,2025-03-11,24.63
CUST-0289,2025-03-11,10.28
CUST-0008,2025-03-11,10.78
CUST-0216,2025-03-12,22.97
CUST-0411,2025-03-12,12.55
CUST-0481,2025-03-12,11.15
CUST-0409,2025-03-12,12.07
CUST-0388,2025-03-12,11.68
CUST-0303,2025-03-12,21.68
CUST-0124,2025-03-12,30.26
CUST-0077,2025-03-13,14.17
CUST-0275,2025-03-13,17.27
CUST-0229,2025-03-13,11.68
CUST-0056,2025-03-13,10.15
CUST-0317,2025-03-13,13.83
CUST-0139,2025-03-13,11.77
CUST-0482,2025-03-13,10.82
CUST-0136,2025-03-13,27.87
CUST-0200,2025-03-14,17.92
CUST-0185,2025-03-14,10.46
CUST-0106,2025-03-14,11.83
CUST-0472,2025-03-14,13.38
CUST-0455,2025-03-14,13.59
CUST-0154,2025-03-15,10.08
CUST-0045,2025-03-15,16.3
CUST-0181,2025-03-15,22.96
CUST-0005,2025-03-15,24.24
CUST-0334,2025-03-15,16.14
CUST-0217,2025-03-15,13.25
CUST-0381,2025-03-16,10.46
CUST-0037,2025-03-16,21.39
CUST-0092,2025-03-16,10.46
CUST-0118,2025-03-16,17.24
CUST-0178,2025-03-16,12.67
CUST-0072,2025-03-16,13.73
CUST-0141,2025-03-16,11.8
CUST-0235,2025-03-16,12.0
CUST-0377,2025-03-16,10.35
CUST-0488,2025-03-16,23.2
CUST-0303,2025-03-17,18.06
CUST-0046,2025-03-17,17.21
CUST-0195,2025-03-17,12.68
CUST-0296,2025-03-17,14.03
CUST-0018,2025-03-17,13.88
CUST-0303,2025-03-18,25.92
CUST-0105,2025-03-18,10.73
CUST-0365,2025-03-18,12.06
CUST-0061,2025-03-18,12.81
CUST-0350,2025-03-18,13.53
CUST-0310,2025-03-18,11.51
CUST-0019,2025-03-18,10.67
CUST-0200,2025-03-18,23.56
CUST-0200,2025-03-18,30.1
CUST-0253,2025-03-19,21.71
CUST-0461,2025-03-19,22.35
CUST-0044,2025-03-19,10.12
CUST-0138,2025-03-19,14.63
CUST-0446,2025-03-19,24.41
CUST-0129,2025-03-19,13.09
CUST-0332,2025-03-20,12.45
CUST-0383,2025-03-20,26.54
CUST-0154,2025-03-20,14.04
CUST-0177,2025-03-20,60.61
CUST-0114,2025-03-20,14.18
CUST-0411,2025-03-20,11.12
CUST-0179,2025-03-20,10.85
CUST-0128,2025-03-20,78.93
CUST-0170,2025-03-20,10.59
CUST-0381,2025-03-21,13.66
CUST-0359,2025-03-21,10.94
CUST-0288,2025-03-21,11.61
CUST-0007,2025-03-21,10.93
CUST-0303,2025-03-21,10.96
CUST-0207,2025-03-21,16.75
CUST-0022,2025-03-21,13.05
CUST-0352,2025-03-22,21.25
CUST-0151,2025-03-22,12.63
CUST-0059,2025-03-22,25.66
CUST-0404,2025-03-22,12.63
CUST-0430,2025-03-22,16.82
CUST-0312,2025-03-22,15.44
CUST-0148,2025-03-22,12.3
CUST-0303,2025-03-22,20.03
CUST-0343,2025-03-22,13.41
CUST-0009,2025-03-23,18.21
CUST-0391,2025-03-23,10.77
CUST-0047,2025-03-23,47.67
CUST-0438,2025-03-23,22.71
CUST-0428,2025-03-23,23.21
CUST-0111,2025-03-23,14.8
CUST-0463,2025-03-24,10.82
CUST-0129,2025-03-24,11.45
CUST-0303,2025-03-24,11.12
CUST-0301,2025-03-24,11.02
CUST-0342,2025-03-24,16.63
CUST-0095,2025-03-24,11.61
CUST-0406,2025-03-24,10.56
CUST-0099,2025-03-24,10.08
CUST-0232,2025-03-25,10.05
CUST-0220,2025-03-25,18.92
CUST-0141,2025-03-25,16.89
CUST-0246,2025-03-25,13.61
CUST-0324,2025-03-25,36.21
CUST-0451,2025-03-25,16.18
CUST-0403,2025-03-25,10.89
CUST-0282,2025-03-25,12.95
CUST-0406,2025-03-25,10.25
CUST-0303,2025-03-26,11.48
CUST-0488,2025-03-26,13.68
CUST-0303,2025-03-26,10.56
CUST-0013,2025-03-26,20.82
CUST-0410,2025-03-26,10.29
CUST-0302,2025-03-26,11.73
CUST-0303,2025-03-26,13.15
CUST-0198,2025-03-26,24.33
CUST-0408,2025-03-27,12.06
CUST-0449,2025-03-27,11.22
CUST-0435,2025-03-27,12.98
CUST-0114,2025-03-27,27.91
CUST-0435,2025-03-27,19.24
CUST-0070,2025-03-28,10.42
CUST-0141,2025-03-28,11.0
CUST-0065,2025-03-28,27.63
CUST-0282,2025-03-28,16.97
